키워드,언론사,기사명,날짜,URL
경인매일,"최대호 안양시장, 16일 선별검사소·접종센터 7개소 릴레이 방문",2021.07.19.,http://www.kmaeil.com/news/articleView.html?idxno=293264,최대호 안양시장 백신
이뉴스투데이,"최대호 안양시장, 14일 만안접종센터 방문해 시민의견 귀담아",2021.07.14.,http://www.enewstoday.co.kr/news/articleView.html?idxno=1496213,최대호 안양시장 백신
아주경제,"최대호 안양시장 ""코로나19 종식 유일한 대안은 백신 예방접종""",2021.05.30.,http://www.ajunews.com/view/20210530095408794,최대호 안양시장 백신
SK브로드밴드,"[B tv abc뉴스]최대호 안양시장, 청년층 코로나 검사 당부",2021.07.08.,http://ch1.skbroadband.com/content/view?parent_no=24&content_no=60&p_no=126032,최대호 안양시장 백신
국제뉴스,"최대호 안양시장, 코로나19 릴레이 방문 ""공직자 힘은 위기때 빛나""",2021.07.18.,http://www.gukjenews.com/news/articleView.html?idxno=2269221,최대호 안양시장 백신
경인매일,"최대호 안양시장, 16일 선별검사소·접종센터 7개소 릴레이 방문",2021.07.19.,http://www.kmaeil.com/news/articleView.html?idxno=293264,최대호 안양시장 백신
팍스경제TV,"최대호 안양시장, 대통령 주재 중대본 화상회의 참여해",2021.07.26.,http://www.paxetv.com/news/articleView.html?idxno=122856,최대호 안양시장 백신
이뉴스투데이,"최대호 안양시장, 14일 만안접종센터 방문해 시민의견 귀담아",2021.07.14.,http://www.enewstoday.co.kr/news/articleView.html?idxno=1496213,최대호 안양시장 백신
아주경제,"최대호 안양시장 ""코로나19 종식 유일한 대안은 백신 예방접종""",2021.05.30.,http://www.ajunews.com/view/20210530095408794,최대호 안양시장 백신
SK브로드밴드,"[B tv abc뉴스]최대호 안양시장, 청년층 코로나 검사 당부",2021.07.08.,http://ch1.skbroadband.com/content/view?parent_no=24&content_no=60&p_no=126032,최대호 안양시장 백신
NSP통신,"최대호 안양시장, 민선7기 3년 ‘위기를 기회로’…“시민 안전·행복만 보며...",2021.06.30.,http://www.nspna.com/news/?mode=view&newsid=511628,최대호 안양시장 백신
브릿지경제,안양시 최대호 시장 제9회 대한민국 미래경영대상 수상,2021.07.05.,http://www.viva100.com/main/view.php?key=20210705010000983,최대호 안양시장 백신
